code_a,desc_a,code_b,desc_b,n_both,n_a,n_b,support,lift,odds_ratio,or_ci_low,or_ci_high,or_adjusted,confounding_ratio,conf_a_to_b,conf_b_to_a,jaccard,leverage,chapter_a,chapter_b,ccsr_desc_a,ccsr_desc_b,same_chapter,obstetric,hospitals_contributing,pct_of_all_hospitals,top10_share_of_pairs,top10_share_of_discharges,concentration,hospital_dispersed
S0219XA,"Oth fracture of base of skull, init for clos fx",S065X9A,"Traum subdr hem w LOC of unsp duration, init",1483,5797,13991,0.0002093507655843,129.52562354120377,194.2203694441773,164.8255089329658,228.857487844154,152.6210028367465,1.2725664609341365,0.2558219768845954,0.1059967121721106,0.081016115815351,0.000207734477163,Injury,Injury,"Fracture of head and neck, initial encounter","Traumatic brain injury (TBI); concussion, initial encounter",True,False,518,11.339754816112084,0.10249494268374916,0.012237491009422195,8.375486658566997,True
I120,Hyp chr kidney disease w stage 5 chr kidney disease or ESRD,Z992,Dependence on renal dialysis,78516,106928,168131,0.0110838737091153,30.937521929410348,212.38067019729849,204.00729771553276,221.09772335864537,151.9601134160317,1.3976080000404396,0.7342884931916804,0.4669929995063373,0.3994850999526821,0.010725607338124,Circulatory,Factors/status,Chronic kidney disease,Unacceptable PDX,False,False,2548,55.779334500875656,0.029535381323551886,0.011893608025630293,2.4832986979143934,True
I8511,Secondary esophageal varices with bleeding,K3189,Other diseases of stomach and duodenum,3350,7450,27132,0.0004729096862491,117.40141287882162,242.3053044106415,213.54367651490875,274.9407592101404,150.97324598170636,1.60495525438992,0.4496644295302013,0.1234704408079021,0.1072617827868852,0.0004688815431914,Circulatory,Digestive,Other specified diseases of veins and lymphatics,Other specified and unspecified disorders of stomach and duodenum,False,False,1345,29.443957968476358,0.05492537313432836,0.012074866544180706,4.548735419423645,True
K029,"Dental caries, unspecified",K122,Cellulitis and abscess of mouth,1062,10226,4539,0.0001499194288944,162.07840090879372,235.71039443255376,194.6944156681819,285.3671475520904,149.50792801913568,1.576574550631087,0.103852923919421,0.2339722405816259,0.0775012770926074,0.0001489944479713,Digestive,Digestive,Disorders of teeth and gingiva,Diseases of mouth; excluding dental,True,False,507,11.098949211908932,0.11299435028248588,0.01298482948076634,8.702028043560967,True
Z930,Tracheostomy status,Z9911,Dependence on respirator [ventilator] status,6174,23579,19312,0.0008715654934036,96.04628858676816,190.27390510160768,173.92049775272608,208.1649916508943,148.26845451901124,1.2833067271043177,0.2618431655286484,0.3196975973487986,0.168150992728164,0.0008624910616246,Factors/status,Factors/status,Unacceptable PDX,Other specified status,True,False,1242,27.189141856392293,0.06656948493683187,0.0054987397309779135,12.106316755056334,True
G8194,"Hemiplegia, unspecified affecting left nondominant side",I63511,Cereb infrc d/t unsp occls or stenos of right mid cereb art,3859,40461,7330,0.0005447637251448,92.17237738542156,213.8296778760786,188.65075840786815,242.369188051356,147.68844846121493,1.4478429430601898,0.0953757939744445,0.5264665757162347,0.0878402986433579,0.0005388534541873,Nervous,Circulatory,Paralysis (other than cerebral palsy),Cerebral infarction,False,False,1226,26.838879159369526,0.06037833635656906,0.012753174318039528,4.734377093173041,True
G9529,Other cord compression,M4804,"Spinal stenosis, thoracic region",502,4246,5185,7.086586940210805e-05,161.52567485377355,202.71718637389995,156.3390341264228,262.853470222413,146.62866639782615,1.3825208354817673,0.1182289213377296,0.0968177434908389,0.0562213013775338,7.042714119703315e-05,Nervous,Musculoskeletal,Other nervous system disorders (neither hereditary nor degenerative),Spondylopathies/spondyloarthropathy (including infective),False,False,342,7.4868651488616464,0.10159362549800798,0.01122856995640055,9.047779538488534,True
D701,Agranulocytosis secondary to cancer chemotherapy,R5081,Fever presenting with conditions classified elsewhere,3964,9921,27187,0.0005595862675497,104.107856932384,202.034977407276,180.5390941195785,226.090267567882,146.0501853683751,1.3833257170998672,0.3995564963209354,0.1458049803214771,0.1195993241612358,0.0005542112047635,Blood/immune,Symptoms/signs,Conditions due to neoplasm or the treatment of neoplasm,Unacceptable PDX,False,False,1410,30.86690017513135,0.08148335015136227,0.008102848680899602,10.056136225700287,True
S2242XA,"Multiple fractures of ribs, left side, init for clos fx",S270XXA,"Traumatic pneumothorax, initial encounter",2822,14982,11496,0.0003983734730134,116.06654562835644,188.90870226367807,167.08086547165448,213.58817893483584,145.22528614402304,1.3007975902786877,0.1883593645708183,0.2454766875434934,0.1192932025701724,0.000394941187932,Injury,Injury,"Fracture of torso, initial encounter","Internal organ injury, initial encounter",True,False,1023,22.39492119089317,0.07193479801559177,0.013521405515820947,5.320068089920331,True
S2241XA,"Multiple fractures of ribs, right side, init for clos fx",S270XXA,"Traumatic pneumothorax, initial encounter",2636,14113,11496,0.0003721163978963,115.0922040123408,183.05354904994115,161.41434274741033,207.59370728421095,144.25248268715728,1.2689802327141388,0.1867781478069864,0.2292971468336812,0.1147433944195359,0.0003688831954297,Injury,Injury,"Fracture of torso, initial encounter","Internal organ injury, initial encounter",True,False,1016,22.241681260945708,0.06562974203338391,0.012235797004575931,5.3637488435644824,True
K810,Acute cholecystitis,K82A1,Gangrene of gallbladder in cholecystitis,1213,13045,5045,0.0001712356565433,130.56360847428718,189.10882723336124,158.15591569430717,226.11957561360148,143.46350024908023,1.318166829228563,0.0929858183211958,0.2404360753221011,0.0718729632043609,0.000169924145177,Digestive,Digestive,Biliary tract disease,Unacceptable PDX,True,False,887,19.41768826619965,0.03792250618301731,0.008622061166279987,4.398310966677947,True
S272XXA,"Traumatic hemopneumothorax, initial encounter",T794XXA,"Traumatic shock, initial encounter",646,5639,3566,9.119392755729442e-05,227.5703524757525,313.65183999600083,246.99698829669305,398.2942359390463,139.27070136642615,2.2521021070380893,0.1145593190281965,0.1811553561413348,0.0754761070218483,9.079319905041649e-05,Injury,Injury/poisoning,"Internal organ injury, initial encounter",Other specified injury,False,False,299,6.545534150612959,0.15325077399380804,0.0104250469909886,14.700247790372345,True
J95851,Ventilator associated pneumonia,Z9911,Dependence on respirator [ventilator] status,1432,4720,19312,0.0002021512449876,111.28595683021358,172.0267467194114,145.13057969230084,203.90741668369728,138.4163216397019,1.242821256059654,0.3033898305084745,0.0741507870753935,0.063362831858407,0.0002003347422523,Respiratory,Factors/status,Postprocedural or postoperative respiratory system complication,Other specified status,False,False,618,13.528896672504379,0.09287709497206705,0.008544842778704383,10.86937435566832,True
A411,Sepsis due to other specified staphylococcus,T80211A,"Bloodstream infection due to central venous catheter, init",682,4289,9531,9.6275942096091e-05,118.18339360590868,151.16038774522298,120.68830454234032,189.32623927341712,138.0794610079807,1.0947347754818235,0.1590114245744928,0.0715559752386947,0.0519104886588521,9.546131036858172e-05,Infectious,Injury/poisoning,Septicemia,"Complication of other surgical or medical care, injury, initial encounter",False,False,471,10.310858143607705,0.08357771260997067,0.011250733186472524,7.428645869094247,True
G935,Compression of brain,I615,"Nontraumatic intracerebral hemorrhage, intraventricular",2050,21631,6695,0.0002893924945703,100.27514069319857,159.0867663775381,137.8166437071279,183.63964290295965,136.19642801066328,1.1680685661233543,0.094771392908326,0.3061986557132188,0.0780179631602983,0.0002865065101422,Nervous,Circulatory,Other nervous system disorders (neither hereditary nor degenerative),Acute hemorrhagic cerebrovascular disease,False,False,602,13.178633975481612,0.11707317073170732,0.011783638877693556,9.935230699688786,True
S2241XA,"Multiple fractures of ribs, right side, init for clos fx",S27321A,"Contusion of lung, unilateral, initial encounter",1504,14113,6461,0.0002123152740652,116.84102313766503,170.03076544777883,144.7844628504866,199.67930694754392,135.53100815735783,1.2545525024824222,0.106568412102317,0.2327813032038384,0.0788673308862087,0.00021049814453,Injury,Injury,"Fracture of torso, initial encounter","Internal organ injury, initial encounter",True,False,632,13.8353765323993,0.08776595744680851,0.013030144110403943,6.735609115537841,True
S2242XA,"Multiple fractures of ribs, left side, init for clos fx",S271XXA,"Traumatic hemothorax, initial encounter",1032,14982,3579,0.0001456844167788,136.33733601305082,205.2942196541753,168.44488746849552,250.20478363464343,135.30969913459884,1.5172173241621032,0.0688826591910292,0.2883487007544006,0.0588738661646414,0.000144615858297,Injury,Injury,"Fracture of torso, initial encounter","Internal organ injury, initial encounter",True,False,597,13.069176882661996,0.07073643410852713,0.011640918969395685,6.076533501736012,True
K631,Perforation of intestine (nontraumatic),K659,"Peritonitis, unspecified",1343,8702,9075,0.0001895873757112,120.46944168498044,166.85043885490413,141.3203312568245,196.99266693255592,135.07612233868682,1.2352326670775098,0.1543323373937025,0.1479889807162534,0.0817208226846781,0.0001880136373999,Digestive,Digestive,Gastrointestinal and biliary perforation,Peritonitis and intra-abdominal abscess,True,False,904,19.78984238178634,0.040208488458674606,0.014434897629169633,2.785505619203175,True
I63412,Cereb infrc due to embolism of left middle cerebral artery,R4701,Aphasia,3803,6114,59712,0.0005368583691956,73.79142053649032,206.65755529600085,179.72964270617092,237.6199302345429,133.28799457436435,1.5504588838321969,0.622015047432123,0.0636890407288317,0.06131596343292,0.0005295830197675,Circulatory,Symptoms/signs,Cerebral infarction,Nervous system signs and symptoms,False,False,1090,23.86164623467601,0.07415198527478306,0.009970206689766305,7.437356875549501,True
S270XXA,"Traumatic pneumothorax, initial encounter",T797XXA,"Traumatic subcutaneous emphysema, initial encounter",1379,11496,5344,0.00019466939025,159.00751821969317,243.03467762179224,204.7444917864561,288.48568286922625,131.40482980767086,1.84951099573362,0.1199547668754349,0.2580464071856287,0.0891921609210271,0.0001934451123515,Injury,Injury/poisoning,"Internal organ injury, initial encounter",Other specified injury,False,False,642,14.054290718038528,0.08411892675852067,0.011194548692404717,7.514275838166993,True
S01511A,"Laceration without foreign body of lip, initial encounter",S022XXA,"Fracture of nasal bones, init encntr for closed fracture",830,3945,9312,0.0001171686685333,160.04964497885445,222.22458131369527,179.7986496002068,274.6614874464016,131.18402099106422,1.6939912318195554,0.2103929024081115,0.0891323024054982,0.0667900539148628,0.0001164365915047,Injury,Injury,"Open wounds of head and neck, initial encounter","Fracture of head and neck, initial encounter",True,False,462,10.1138353765324,0.08674698795180723,0.00972443481998728,8.920517187642654,True
H53462,"Homonymous bilateral field defects, left side",R414,Neurologic neglect syndrome,527,3745,6648,7.439504616516123e-05,149.9458256817353,189.3967131538396,146.85045789709127,244.26968405243437,130.15392601068896,1.4551747992472026,0.1407209612817089,0.079271961492178,0.053415771335901,7.389890000152566e-05,Eye/ear,Symptoms/signs,Blindness and vision defects,Nervous system signs and symptoms,False,False,283,6.195271453590193,0.18785578747628084,0.011808060780893885,15.90911420275226,True
E11621,Type 2 diabetes mellitus with foot ulcer,L97419,Non-prs chr ulcer of right heel and midfoot w unsp severt,4349,67547,6897,0.0006139355897007,66.12865871928904,189.40688537884705,165.97872539422625,216.14196725337453,129.25219994961336,1.465405505304234,0.0643847987327342,0.6305640133391329,0.0620443683572294,0.0006046516332196,Endocrine/metabolic,Skin,Diabetes mellitus with complication,Non-pressure ulcer of skin,False,False,1747,38.24430823117338,0.027362612094734423,0.011061851646113917,2.473601434019145,True
E1169,Type 2 diabetes mellitus with other specified complication,M86672,"Other chronic osteomyelitis, left ankle and foot",2885,66152,4542,0.0004072669984563,68.01775700814515,193.0528562715912,164.11064972992324,227.0992490490646,128.41608695487383,1.503338568005355,0.0436116821864796,0.63518273888155,0.0425459747231193,0.0004012793414624,Endocrine/metabolic,Musculoskeletal,Diabetes mellitus with complication,Osteomyelitis,False,False,1384,30.297723292469353,0.038128249566724434,0.008732736149569334,4.366128658153124,True
S2243XA,"Multiple fractures of ribs, bilateral, init for clos fx",S270XXA,"Traumatic pneumothorax, initial encounter",1310,6423,11496,0.0001849288623839,125.67625075962764,177.80376065099108,150.02003280782714,210.7330381811881,128.2896827063524,1.3859552607825332,0.2039545383777051,0.1139526791927627,0.0788729002348124,0.0001834573921478,Injury,Injury,"Fracture of torso, initial encounter","Internal organ injury, initial encounter",True,False,519,11.361646234676007,0.116793893129771,0.012184412190905877,9.585517241196328,True
I7300,Raynaud's syndrome without gangrene,M349,"Systemic sclerosis, unspecified",1088,12593,4145,0.000153589772728,147.65282299690304,218.7069410544986,180.71667571629607,264.68352118488315,128.02177892398353,1.7083573036769149,0.0863972047963154,0.2624849215922799,0.0695207667731629,0.0001525495638813,Circulatory,Musculoskeletal,Peripheral and visceral vascular disease,Systemic lupus erythematosus and connective tissue disorders,False,False,663,14.514010507880911,0.08455882352941177,0.011396699937392405,7.4195884768340274,True
C773,Sec and unsp malig neoplasm of axilla and upper limb nodes,Z170,Estrogen receptor positive status [ER+],996,3929,9301,0.00014060240224,193.0697627211572,289.22868615024527,236.79181298344005,353.2775556646772,127.96722309337996,2.260177873354257,0.2534996182234665,0.1070852596495,0.0814124570868072,0.0001398741556194,Neoplasm,Factors/status,Secondary malignancies,Unacceptable PDX,False,False,544,11.908931698774081,0.13855421686746988,0.00914310882357716,15.153950318318728,True
